timestamp,game_minute,market_id,market_type,runner_id,runner_name,back_odds,lay_odds
2026-02-20T14:47:46.332317500Z,78,1.254198747,CORRECT_SCORE,13,3 - 3,55.00,100.00
2026-02-20T14:47:46.332317500Z,78,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,13.00,16.50
2026-02-20T14:47:46.332317500Z,78,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,12.00,250.00
2026-02-20T14:47:46.332317500Z,78,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,1,0 - 0,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,4,0 - 1,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,9,0 - 2,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,16,0 - 3,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,2,1 - 0,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,3,1 - 1,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,8,1 - 2,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,15,1 - 3,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,5,2 - 0,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,6,2 - 1,2.26,2.36
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,7,2 - 2,5.20,5.90
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,14,2 - 3,30.00,44.00
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,10,3 - 0,13.00,
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,11,3 - 1,4.80,5.40
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,12,3 - 2,12.00,16.50
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,13,3 - 3,48.00,100.00
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,13.50,16.50
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,12.00,250.00
2026-02-20T14:48:16.748800300Z,78,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,1,0 - 0,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,4,0 - 1,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,9,0 - 2,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,16,0 - 3,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,2,1 - 0,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,3,1 - 1,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,8,1 - 2,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,15,1 - 3,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,5,2 - 0,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,6,2 - 1,2.08,2.16
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,7,2 - 2,5.50,6.20
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,10,3 - 0,14.50,
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,11,3 - 1,4.90,5.50
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,12,3 - 2,14.00,17.00
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,13,3 - 3,65.00,140.00
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,17.00,21.00
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,160.00,420.00
2026-02-20T14:48:47.161320100Z,79,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,1,0 - 0,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,4,0 - 1,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,9,0 - 2,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,16,0 - 3,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,2,1 - 0,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,3,1 - 1,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,8,1 - 2,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,15,1 - 3,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,5,2 - 0,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,6,2 - 1,2.12,2.24
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.20
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,10,3 - 0,13.50,
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,11,3 - 1,4.90,5.40
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,12,3 - 2,13.00,17.00
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,120.00
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,15.00,21.00
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,150.00,320.00
2026-02-20T14:49:17.637868700Z,79,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,1,0 - 0,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,4,0 - 1,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,9,0 - 2,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,16,0 - 3,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,2,1 - 0,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,3,1 - 1,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,8,1 - 2,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,15,1 - 3,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,5,2 - 0,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,6,2 - 1,1.99,2.12
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,7,2 - 2,4.90,6.20
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,10,3 - 0,14.50,
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,11,3 - 1,5.00,5.90
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,12,3 - 2,13.00,18.00
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,17.50,21.00
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,170.00,410.00
2026-02-20T14:49:48.085614500Z,80,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,1,0 - 0,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,4,0 - 1,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,9,0 - 2,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,16,0 - 3,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,2,1 - 0,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,3,1 - 1,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,8,1 - 2,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,15,1 - 3,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,5,2 - 0,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,6,2 - 1,1.99,2.12
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.40
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,10,3 - 0,4.90,
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,11,3 - 1,4.90,9.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,12,3 - 2,14.00,990.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,13,3 - 3,65.00,150.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,17.00,21.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,160.00,410.00
2026-02-20T14:50:18.407929Z,80,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,1,0 - 0,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,4,0 - 1,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,9,0 - 2,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,16,0 - 3,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,2,1 - 0,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,3,1 - 1,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,8,1 - 2,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,15,1 - 3,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,5,2 - 0,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,6,2 - 1,2.08,2.16
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,7,2 - 2,5.50,6.20
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,10,3 - 0,14.50,
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,11,3 - 1,4.80,5.60
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,12,3 - 2,13.50,17.00
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,140.00
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,16.50,21.00
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,160.00,420.00
2026-02-20T14:50:48.829067Z,81,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,1,0 - 0,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,4,0 - 1,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,9,0 - 2,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,16,0 - 3,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,2,1 - 0,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,3,1 - 1,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,8,1 - 2,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,15,1 - 3,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,5,2 - 0,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,6,2 - 1,1.93,2.04
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.20
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,10,3 - 0,13.50,
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,11,3 - 1,5.10,5.80
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,12,3 - 2,13.50,19.00
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,19.00,28.00
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,180.00,410.00
2026-02-20T14:51:19.242303100Z,81,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,1,0 - 0,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,4,0 - 1,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,9,0 - 2,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,16,0 - 3,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,2,1 - 0,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,3,1 - 1,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,8,1 - 2,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,15,1 - 3,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,5,2 - 0,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,6,2 - 1,1.99,2.12
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,7,2 - 2,4.90,6.20
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,10,3 - 0,14.50,
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,11,3 - 1,5.00,5.90
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,12,3 - 2,13.00,18.00
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,17.50,21.00
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,170.00,410.00
2026-02-20T14:51:49.633520900Z,82,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,1,0 - 0,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,4,0 - 1,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,9,0 - 2,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,16,0 - 3,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,2,1 - 0,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,3,1 - 1,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,8,1 - 2,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,15,1 - 3,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,5,2 - 0,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,6,2 - 1,1.93,2.04
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.20
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,10,3 - 0,13.50,
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,11,3 - 1,5.10,5.80
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,12,3 - 2,13.50,19.00
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,19.00,28.00
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,180.00,410.00
2026-02-20T14:52:20.051823400Z,82,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,1,0 - 0,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,4,0 - 1,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,9,0 - 2,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,16,0 - 3,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,2,1 - 0,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,3,1 - 1,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,8,1 - 2,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,15,1 - 3,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,5,2 - 0,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,6,2 - 1,1.95,2.08
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.20
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,10,3 - 0,10.50,
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,11,3 - 1,5.10,5.70
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,12,3 - 2,13.50,18.50
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,18.50,1000.00
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,180.00,410.00
2026-02-20T14:52:50.471296800Z,83,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,1,0 - 0,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,4,0 - 1,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,9,0 - 2,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,16,0 - 3,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,2,1 - 0,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,3,1 - 1,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,8,1 - 2,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,15,1 - 3,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,5,2 - 0,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,6,2 - 1,1.93,2.02
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,7,2 - 2,5.40,6.20
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,14,2 - 3,32.00,44.00
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,10,3 - 0,14.50,
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,11,3 - 1,5.10,5.80
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,12,3 - 2,14.00,19.00
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,13,3 - 3,60.00,150.00
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,19.50,28.00
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,180.00,410.00
2026-02-20T14:53:20.890738800Z,83,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,1,0 - 0,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,4,0 - 1,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,9,0 - 2,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,16,0 - 3,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,2,1 - 0,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,3,1 - 1,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,8,1 - 2,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,15,1 - 3,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,5,2 - 0,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,6,2 - 1,1.88,1.98
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,7,2 - 2,5.30,6.20
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,14,2 - 3,34.00,1000.00
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,10,3 - 0,6.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,11,3 - 1,4.70,6.00
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,12,3 - 2,16.50,990.00
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,13,3 - 3,80.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,20.00,1000.00
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,190.00,
2026-02-20T14:53:51.320778900Z,84,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,1,0 - 0,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,4,0 - 1,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,9,0 - 2,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,16,0 - 3,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,2,1 - 0,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,3,1 - 1,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,8,1 - 2,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,15,1 - 3,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,5,2 - 0,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,6,2 - 1,1.82,1.95
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,7,2 - 2,5.50,6.40
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,14,2 - 3,36.00,50.00
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,10,3 - 0,17.50,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,11,3 - 1,5.00,5.90
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,12,3 - 2,17.50,21.00
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,13,3 - 3,22.00,200.00
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,9063254,Any Other Home Win,22.00,28.00
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,9063255,Any Other Away Win,190.00,
2026-02-20T14:54:21.767637300Z,84,1.254198747,CORRECT_SCORE,9063256,Any Other Draw,130.00,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,1,0 - 0,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,4,0 - 1,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,9,0 - 2,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,16,0 - 3,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,2,1 - 0,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,3,1 - 1,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,8,1 - 2,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,15,1 - 3,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,5,2 - 0,16.50,
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,6,2 - 1,1.82,1.92
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,7,2 - 2,5.60,6.40
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,14,2 - 3,36.00,50.00
2026-02-20T14:54:52.207950100Z,85,1.254198747,CORRECT_SCORE,10,3 - 0,16.50,
